sep=,
File............:  30cycle - JAN;12.2023
System..........:  
Temperature.....:  -0.0+-0.0C
Time............:  11:20:46-12:41:18
Slewrate........:  10mV/s
Comment.........:  
                   
                   
                   
                   
Electr.area/sqcm:  
Reference.......:   0.5498549;  1.2776189 PO/PF  0; 3444
Cyclic voltammogram
Lines:   15100
Columns: 8
Number,Time/s,Potential/V,Current/A,TC:K;V=201/C,TC:K;V=201/C,NTC/C,pos_x_fi/m,pos_x_la/m
9296,2.974e+03,0.936160,3.863e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9297,2.975e+03,0.939354,3.860e-05,9.299e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9298,2.975e+03,0.942548,3.861e-05,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9299,2.975e+03,0.945742,3.866e-05,9.302e+00,8.858e+00,4.122e+01,9.853e-02,4.140e-02
9300,2.976e+03,0.948937,3.874e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9301,2.976e+03,0.952131,3.886e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9302,2.976e+03,0.955325,3.900e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9303,2.977e+03,0.958519,3.918e-05,9.300e+00,8.854e+00,4.124e+01,9.853e-02,4.140e-02
9304,2.977e+03,0.961713,3.939e-05,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
9305,2.977e+03,0.964907,3.963e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9306,2.978e+03,0.968101,3.987e-05,9.305e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
9307,2.978e+03,0.971295,4.015e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9308,2.978e+03,0.974489,4.045e-05,9.302e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9309,2.979e+03,0.977683,4.076e-05,9.303e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
9310,2.979e+03,0.980877,4.109e-05,9.302e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9311,2.979e+03,0.984071,4.143e-05,9.301e+00,8.856e+00,4.125e+01,9.853e-02,4.140e-02
9312,2.980e+03,0.987265,4.178e-05,9.306e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
9313,2.980e+03,0.990459,4.216e-05,9.299e+00,8.854e+00,4.124e+01,9.853e-02,4.140e-02
9314,2.980e+03,0.993653,4.254e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9315,2.980e+03,0.996847,4.294e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9316,2.981e+03,1.000041,4.335e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9317,2.981e+03,1.003235,4.378e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9318,2.981e+03,1.006429,4.422e-05,9.300e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9319,2.982e+03,1.009783,4.466e-05,9.300e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9320,2.982e+03,1.012977,4.511e-05,9.300e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9321,2.982e+03,1.016171,4.560e-05,9.304e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
9322,2.983e+03,1.019365,4.608e-05,9.302e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9323,2.983e+03,1.022559,4.660e-05,9.305e+00,8.860e+00,4.125e+01,9.853e-02,4.140e-02
9324,2.983e+03,1.025753,4.713e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9325,2.984e+03,1.028947,4.767e-05,9.300e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9326,2.984e+03,1.032141,4.824e-05,9.301e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9327,2.984e+03,1.035335,4.883e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9328,2.985e+03,1.038530,4.945e-05,9.302e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
9329,2.985e+03,1.041724,5.009e-05,9.303e+00,8.859e+00,4.125e+01,9.853e-02,4.140e-02
9330,2.985e+03,1.044918,5.076e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9331,2.986e+03,1.048112,5.147e-05,9.301e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9332,2.986e+03,1.051306,5.220e-05,9.302e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9333,2.986e+03,1.054500,5.293e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9334,2.987e+03,1.057694,5.370e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9335,2.987e+03,1.060888,5.445e-05,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9336,2.987e+03,1.064082,5.517e-05,9.301e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9337,2.988e+03,1.067276,5.584e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9338,2.988e+03,1.070470,5.640e-05,9.306e+00,8.861e+00,4.124e+01,9.853e-02,4.140e-02
9339,2.988e+03,1.073664,5.682e-05,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9340,2.988e+03,1.076858,5.701e-05,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9341,2.989e+03,1.080212,5.697e-05,9.299e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9342,2.989e+03,1.083406,5.666e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9343,2.989e+03,1.086600,5.611e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9344,2.990e+03,1.089794,5.534e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9345,2.990e+03,1.092988,5.444e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9346,2.990e+03,1.096182,5.350e-05,9.302e+00,8.858e+00,4.125e+01,9.853e-02,4.140e-02
9347,2.991e+03,1.099216,5.238e-05,9.301e+00,8.857e+00,4.125e+01,9.853e-02,4.140e-02
9348,2.991e+03,1.098418,4.633e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9349,2.991e+03,1.095224,4.022e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9350,2.992e+03,1.092030,3.536e-05,9.299e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9351,2.992e+03,1.088836,3.138e-05,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9352,2.992e+03,1.085642,2.806e-05,9.301e+00,8.856e+00,4.125e+01,9.853e-02,4.140e-02
9353,2.993e+03,1.082448,2.526e-05,9.304e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9354,2.993e+03,1.079254,2.285e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9355,2.993e+03,1.076060,2.075e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9356,2.994e+03,1.072866,1.889e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9357,2.994e+03,1.069671,1.730e-05,9.299e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9358,2.994e+03,1.066477,1.586e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9359,2.995e+03,1.063283,1.457e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9360,2.995e+03,1.060089,1.341e-05,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9361,2.995e+03,1.056895,1.235e-05,9.298e+00,8.853e+00,4.122e+01,9.853e-02,4.140e-02
9362,2.996e+03,1.053701,1.141e-05,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9363,2.996e+03,1.050507,1.055e-05,9.296e+00,8.853e+00,4.123e+01,9.853e-02,4.140e-02
9364,2.996e+03,1.047313,9.752e-06,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9365,2.996e+03,1.044119,9.023e-06,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9366,2.997e+03,1.040925,8.367e-06,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9367,2.997e+03,1.037731,7.752e-06,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9368,2.997e+03,1.034537,7.185e-06,9.301e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9369,2.998e+03,1.031343,6.660e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9370,2.998e+03,1.027989,6.169e-06,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9371,2.998e+03,1.024795,5.718e-06,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9372,2.999e+03,1.021601,5.300e-06,9.304e+00,8.859e+00,4.123e+01,9.853e-02,4.140e-02
9373,2.999e+03,1.018407,4.904e-06,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9374,2.999e+03,1.015213,4.544e-06,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9375,3.000e+03,1.012019,4.199e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9376,3.000e+03,1.008825,3.882e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9377,3.000e+03,1.005631,3.582e-06,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9378,3.001e+03,1.002437,3.289e-06,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9379,3.001e+03,0.999243,3.025e-06,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
9380,3.001e+03,0.996049,2.757e-06,9.304e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
9381,3.002e+03,0.992855,2.527e-06,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9382,3.002e+03,0.989661,2.305e-06,9.303e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9383,3.002e+03,0.986467,2.091e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9384,3.003e+03,0.983273,1.893e-06,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9385,3.003e+03,0.980078,1.694e-06,9.298e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9386,3.003e+03,0.976884,1.524e-06,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9387,3.004e+03,0.973690,1.342e-06,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9388,3.004e+03,0.970496,1.185e-06,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9389,3.004e+03,0.967302,1.027e-06,9.300e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9390,3.004e+03,0.964108,8.687e-07,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9391,3.005e+03,0.960914,7.396e-07,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9392,3.005e+03,0.957720,5.953e-07,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9393,3.005e+03,0.954366,4.586e-07,9.298e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9394,3.006e+03,0.951172,3.319e-07,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9395,3.006e+03,0.947978,2.008e-07,9.298e+00,8.853e+00,4.121e+01,9.853e-02,4.140e-02
9396,3.006e+03,0.944784,8.150e-08,9.298e+00,8.853e+00,4.121e+01,9.853e-02,4.140e-02
9397,3.007e+03,0.941590,-3.741e-08,9.301e+00,8.857e+00,4.121e+01,9.853e-02,4.140e-02
9398,3.007e+03,0.938396,-1.313e-07,9.297e+00,8.853e+00,4.121e+01,9.853e-02,4.140e-02
9399,3.007e+03,0.935202,-2.426e-07,9.298e+00,8.853e+00,4.120e+01,9.853e-02,4.140e-02
9400,3.008e+03,0.932008,-3.518e-07,9.296e+00,8.852e+00,4.120e+01,9.853e-02,4.140e-02
9401,3.008e+03,0.928814,-4.505e-07,9.300e+00,8.855e+00,4.120e+01,9.853e-02,4.140e-02
9402,3.008e+03,0.925620,-5.478e-07,9.300e+00,8.855e+00,4.120e+01,9.853e-02,4.140e-02
9403,3.009e+03,0.922426,-6.593e-07,9.297e+00,8.852e+00,4.121e+01,9.853e-02,4.140e-02
9404,3.009e+03,0.919232,-7.558e-07,9.298e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
9405,3.009e+03,0.916038,-8.526e-07,9.299e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9406,3.010e+03,0.912844,-9.484e-07,9.297e+00,8.853e+00,4.121e+01,9.853e-02,4.140e-02
9407,3.010e+03,0.909650,-1.053e-06,9.302e+00,8.857e+00,4.121e+01,9.853e-02,4.140e-02
9408,3.010e+03,0.906456,-1.144e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9409,3.011e+03,0.903262,-1.245e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9410,3.011e+03,0.900068,-1.344e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9411,3.011e+03,0.896874,-1.450e-06,9.303e+00,8.859e+00,4.122e+01,9.853e-02,4.140e-02
9412,3.012e+03,0.893679,-1.552e-06,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9413,3.012e+03,0.890485,-1.651e-06,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9414,3.012e+03,0.887291,-1.752e-06,9.302e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9415,3.012e+03,0.883938,-1.854e-06,9.298e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9416,3.013e+03,0.880744,-1.968e-06,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9417,3.013e+03,0.877550,-2.070e-06,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9418,3.013e+03,0.874356,-2.184e-06,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9419,3.014e+03,0.871161,-2.294e-06,9.302e+00,8.858e+00,4.122e+01,9.853e-02,4.140e-02
9420,3.014e+03,0.867967,-2.415e-06,9.299e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9421,3.014e+03,0.864773,-2.527e-06,9.302e+00,8.858e+00,4.121e+01,9.853e-02,4.140e-02
9422,3.015e+03,0.861579,-2.654e-06,9.298e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
9423,3.015e+03,0.858385,-2.777e-06,9.298e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
9424,3.015e+03,0.855191,-2.917e-06,9.302e+00,8.857e+00,4.121e+01,9.853e-02,4.140e-02
9425,3.016e+03,0.851997,-3.053e-06,9.301e+00,8.857e+00,4.121e+01,9.853e-02,4.140e-02
9426,3.016e+03,0.848803,-3.196e-06,9.298e+00,8.853e+00,4.121e+01,9.853e-02,4.140e-02
9427,3.016e+03,0.845609,-3.352e-06,9.300e+00,8.855e+00,4.121e+01,9.853e-02,4.140e-02
9428,3.017e+03,0.842415,-3.509e-06,9.301e+00,8.857e+00,4.121e+01,9.853e-02,4.140e-02
9429,3.017e+03,0.839221,-3.673e-06,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9430,3.017e+03,0.836027,-3.854e-06,9.301e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9431,3.018e+03,0.832833,-4.046e-06,9.299e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9432,3.018e+03,0.829639,-4.231e-06,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9433,3.018e+03,0.826445,-4.443e-06,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9434,3.019e+03,0.823251,-4.646e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9435,3.019e+03,0.820057,-4.874e-06,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9436,3.019e+03,0.816863,-5.106e-06,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9437,3.020e+03,0.813669,-5.356e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9438,3.020e+03,0.810315,-5.633e-06,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9439,3.020e+03,0.807121,-5.918e-06,9.299e+00,8.855e+00,4.121e+01,9.853e-02,4.140e-02
9440,3.020e+03,0.803927,-6.223e-06,9.300e+00,8.855e+00,4.121e+01,9.853e-02,4.140e-02
9441,3.021e+03,0.800733,-6.540e-06,9.300e+00,8.856e+00,4.121e+01,9.853e-02,4.140e-02
9442,3.021e+03,0.797539,-6.878e-06,9.299e+00,8.855e+00,4.121e+01,9.853e-02,4.140e-02
9443,3.021e+03,0.794345,-7.253e-06,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9444,3.022e+03,0.791151,-7.652e-06,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9445,3.022e+03,0.787957,-8.072e-06,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9446,3.022e+03,0.784762,-8.524e-06,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9447,3.023e+03,0.781568,-9.021e-06,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9448,3.023e+03,0.778374,-9.564e-06,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9449,3.023e+03,0.775180,-1.014e-05,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9450,3.024e+03,0.771986,-1.076e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9451,3.024e+03,0.768792,-1.144e-05,9.301e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9452,3.024e+03,0.765598,-1.218e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9453,3.025e+03,0.762404,-1.298e-05,9.300e+00,8.855e+00,4.124e+01,9.853e-02,4.140e-02
9454,3.025e+03,0.759210,-1.386e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9455,3.025e+03,0.756016,-1.483e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9456,3.026e+03,0.752822,-1.590e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9457,3.026e+03,0.749628,-1.708e-05,9.305e+00,8.860e+00,4.124e+01,9.853e-02,4.140e-02
9458,3.026e+03,0.746434,-1.837e-05,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9459,3.027e+03,0.743240,-1.982e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9460,3.027e+03,0.740046,-2.142e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9461,3.027e+03,0.736852,-2.321e-05,9.303e+00,8.859e+00,4.124e+01,9.853e-02,4.140e-02
9462,3.028e+03,0.733498,-2.522e-05,9.304e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9463,3.028e+03,0.730304,-2.746e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9464,3.028e+03,0.727110,-2.997e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9465,3.028e+03,0.723916,-3.280e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9466,3.029e+03,0.720722,-3.600e-05,9.301e+00,8.856e+00,4.124e+01,9.853e-02,4.140e-02
9467,3.029e+03,0.717528,-3.963e-05,9.304e+00,8.859e+00,4.123e+01,9.853e-02,4.140e-02
9468,3.029e+03,0.714334,-4.375e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9469,3.030e+03,0.711140,-4.841e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9470,3.030e+03,0.707946,-5.371e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9471,3.030e+03,0.704752,-5.963e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9472,3.031e+03,0.701558,-6.621e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9473,3.031e+03,0.698363,-7.342e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9474,3.031e+03,0.695169,-8.118e-05,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9475,3.032e+03,0.691975,-8.938e-05,9.301e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9476,3.032e+03,0.688781,-9.787e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9477,3.032e+03,0.685587,-1.064e-04,9.298e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9478,3.033e+03,0.682393,-1.147e-04,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9479,3.033e+03,0.679199,-1.223e-04,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9480,3.033e+03,0.676005,-1.289e-04,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9481,3.034e+03,0.672811,-1.340e-04,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9482,3.034e+03,0.669617,-1.372e-04,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9483,3.034e+03,0.666263,-1.382e-04,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9484,3.035e+03,0.663069,-1.369e-04,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9485,3.035e+03,0.659875,-1.333e-04,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9486,3.035e+03,0.656681,-1.277e-04,9.302e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9487,3.036e+03,0.653487,-1.202e-04,9.299e+00,8.854e+00,4.123e+01,9.853e-02,4.140e-02
9488,3.036e+03,0.650293,-1.114e-04,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9489,3.036e+03,0.647099,-1.018e-04,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9490,3.036e+03,0.643905,-9.192e-05,9.299e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9491,3.037e+03,0.640711,-8.225e-05,9.303e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9492,3.037e+03,0.637517,-7.317e-05,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9493,3.037e+03,0.634323,-6.499e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9494,3.038e+03,0.631129,-5.784e-05,9.301e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9495,3.038e+03,0.627935,-5.173e-05,9.299e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9496,3.038e+03,0.624741,-4.662e-05,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9497,3.039e+03,0.621547,-4.237e-05,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9498,3.039e+03,0.618353,-3.884e-05,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9499,3.039e+03,0.615159,-3.593e-05,9.301e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9500,3.040e+03,0.611965,-3.350e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9501,3.040e+03,0.608770,-3.142e-05,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9502,3.040e+03,0.605576,-2.966e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9503,3.041e+03,0.602382,-2.813e-05,9.300e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9504,3.041e+03,0.599188,-2.680e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9505,3.041e+03,0.595994,-2.561e-05,9.302e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9506,3.042e+03,0.592800,-2.456e-05,9.301e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9507,3.042e+03,0.589446,-2.359e-05,9.298e+00,8.854e+00,4.122e+01,9.853e-02,4.140e-02
9508,3.042e+03,0.586252,-2.272e-05,9.302e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9509,3.043e+03,0.583058,-2.191e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9510,3.043e+03,0.579864,-2.116e-05,9.302e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9511,3.043e+03,0.576670,-2.044e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9512,3.044e+03,0.573476,-1.978e-05,9.299e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9513,3.044e+03,0.570282,-1.914e-05,9.301e+00,8.858e+00,4.123e+01,9.853e-02,4.140e-02
9514,3.044e+03,0.567088,-1.853e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9515,3.044e+03,0.563894,-1.794e-05,9.299e+00,8.855e+00,4.122e+01,9.853e-02,4.140e-02
9516,3.045e+03,0.560700,-1.735e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9517,3.045e+03,0.557506,-1.679e-05,9.300e+00,8.855e+00,4.123e+01,9.853e-02,4.140e-02
9518,3.045e+03,0.554312,-1.625e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9519,3.046e+03,0.551118,-1.572e-05,9.301e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9520,3.046e+03,0.547924,-1.519e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9521,3.046e+03,0.544730,-1.469e-05,9.302e+00,8.857e+00,4.124e+01,9.853e-02,4.140e-02
9522,3.047e+03,0.541536,-1.419e-05,9.303e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9523,3.047e+03,0.538342,-1.372e-05,9.301e+00,8.858e+00,4.124e+01,9.853e-02,4.140e-02
9524,3.047e+03,0.535148,-1.326e-05,9.301e+00,8.857e+00,4.123e+01,9.853e-02,4.140e-02
9525,3.048e+03,0.531954,-1.282e-05,9.300e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9526,3.048e+03,0.528760,-1.240e-05,9.302e+00,8.856e+00,4.123e+01,9.853e-02,4.140e-02
9527,3.048e+03,0.525566,-1.201e-05,9.301e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9528,3.049e+03,0.522371,-1.164e-05,9.301e+00,8.857e+00,4.122e+01,9.853e-02,4.140e-02
9529,3.049e+03,0.519177,-1.129e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9530,3.049e+03,0.515824,-1.095e-05,9.298e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
9531,3.050e+03,0.512630,-1.062e-05,9.297e+00,8.854e+00,4.121e+01,9.853e-02,4.140e-02
9532,3.050e+03,0.509436,-1.032e-05,9.300e+00,8.856e+00,4.121e+01,9.853e-02,4.140e-02
9533,3.050e+03,0.506242,-1.001e-05,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
9534,3.051e+03,0.503048,-9.722e-06,9.300e+00,8.856e+00,4.122e+01,9.853e-02,4.140e-02
